comment,channel,video_url,comment_en,sentiment
Ma ta je hos india le nepal ko jameen micheko xa vanne bujeko xu,IDSMediaNetwork,https://www.youtube.com/watch?v=U2jbDkyGWx4,I'm from India and Nepal.,neutral
ta valu le namaanera k hunxa,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,of the value of the character k hunxa,neutral
अब चाड नेपाल लाई इन्डिया लाई दिउ  सिमाना बिबाद हुदैन  नाटक अति भाे,GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,"Now give Chad to Nepal to India, there will be no border conflict",neutral
Aani Daii balen le yo vandaii garda dutaii desh map ma baserw kura garnu parxah sathaii sano tach dine kura pani vaneka xahn ki bts India ko palai dekhi map ko aadhayan garne kura pani vaneka xahn yo bare ma ni video banau paro hamle k garda sahi hunxah aahile 😊,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,Aani Daii balen le yo vandaii garda dutaii desh map ma baserw kura garnu parxah sathaii sano tach dine kura pani vaneka xahn ki bts India ko palai dekhi map ko aadhayan garne kura pani vaneka xahn yo bare ma ni video banau paro hamle k garda sahi hunxah aahile 😊,neutral
Content start after 16:00 minutes 😂,WhySoOffended,https://www.youtube.com/watch?v=QeLbM6LdLBA,Content start after 16:00 minutes 😂,neutral
Aauxa bro na aatinu Lipulek firta aauxa chill,IDSMediaNetwork,https://www.youtube.com/watch?v=U2jbDkyGWx4,Auxa Bro Na Attinu Lipulek Line Auxa Chill,positive
Balen sarkar go back,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,Balen Sarkar go back,neutral
यिनिहरुलाइ मात्रै होइन बानियाँ जि महाकाली बेचुवाहरुलाइ एक ठाउँमा राखेर दनक दिनुस,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Not only these but also Banyan Ji Mahakali Bechuwa should be put together and give a shock,neutral
"Ab kya hua.....jab ye Balen shah bole k lipu lekh , kala Pani nepal ka hai ...toh sabne maan liya ab bata raha hai k nepal me bhi India ki jagah pe kabja ki hai ...toh kiyu nhi maan rahe .......",KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ,"Now what happened...when Balen Shah said in the script, 'Black water is from Nepal'...so everyone understood, now it is being said that India has occupied the place in Nepal too...so what did it mean?......",neutral
आलु जस्तो,TechPana,https://www.youtube.com/watch?v=Mf7YpiqHYis,like a potato,neutral
Taila bala ko ho PM,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Who is the PM?,neutral
Kasto sandad yo yasko bachha harule ke siklaa,InsideNepalNews,https://www.youtube.com/watch?v=JJpkqAM-uf0,What kind of sand will your child teach you to play?,neutral
35yrs Dekhi kutnuti notes le k vayo hoo Aile samma notes pathayerw hunxa aba taw table talk garnei parxa aba chai table talk ma sakaunu parxa..,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ,35yrs Dekhi kutnuti notes le k vayo hoo Aile samma notes pathayerw hunxa aba taw table talk garnei parxa aba chai table talk ma sakaunu parxa..,neutral
# boycoTNC #jholeymedia,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,# boycoTNC #jholeymedia,neutral
Mansik. Bimar. Hola.,GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,mental. Ill. Hello.,neutral
Lado ko rup ma Miche ko xa sala Sachi Kai ganja kha ko ho mugi le,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,"In the form of a boy, what kind of ganja did you eat?",neutral
"Tanka sir ra Balen 2 jana power centre  bata chaleko information pae paxi, ali bichar garera video bujhnu parne vako xa achel... Geopolitics ko deep study le nikai help vako xa",TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,"Tanka sir ra Balen 2 jana power center bata chaleko information pae paxi, ali bichar garera video bujhnu parne wako xa achel... Geopolitics ko deep study le nikai help vako xa",neutral
Sahi kura ho bhai,KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,What is the truth brother?,neutral
Tili shaha bayo bhili shaha,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Tili Shaha Bayo Bhil Shaha,neutral
100% right,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ,100% right,neutral
"न,?",GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,"No,?",neutral
"Ihlen Declaration र Greenland सम्बन्धी ऐतिहासिक घटना वास्तविक हो। तर त्यसलाई अहिलेको सन्दर्भमा जस्ताको तस्तै लागू गरेर ""प्रधानमन्त्रीले संसदमा बोलेपछि नेपालले भूभाग गुमाउँछ"" भन्नु कानुनी रूपमा सही निष्कर्ष होइन।अन्तर्राष्ट्रिय कानुनमा कुनै पनि राष्ट्रिय नेताको अभिव्यक्तिले स्वतः बाध्यकारी कानुनी दायित्व सिर्जना गर्दैन। त्यसका लागि स्पष्ट रूपमा राज्यलाई कानुनी रूपमा बाँध्ने उद्देश्य (intent to be legally bound), सम्बन्धित कूटनीतिक सन्दर्भ, र अन्य कानुनी तत्वहरू आवश्यक हुन्छन्।
Ihlen Declaration प्रकरणमा नर्वेका विदेशमन्त्रीको वक्तव्य विशिष्ट कूटनीतिक सन्दर्भमा दिइएको थियो, जसलाई पछि अन्तर्राष्ट्रिय न्यायिक प्रक्रियामा मूल्याङ्कन गरिएको थियो। त्यो ""एउटा भाषण गर्‍यो र अर्को दिन भूभाग गुमायो"" भन्ने खालको घटना थिएन।
त्यसैगरी, संसदमा गरिएको राजनीतिक टिप्पणी, विश्लेषण वा व्यक्तिगत मूल्याङ्कन मात्रले कुनै देशको सीमा निर्धारण हुँदैन, कुनै सन्धि बन्दैन, र कुनै भूभाग स्वतः हस्तान्तरण हुँदैन। सीमा सम्बन्धी विवादहरू सन्धि, नक्सा, ऐतिहासिक प्रमाण, राज्यको आधिकारिक अडान र आवश्यक परे अन्तर्राष्ट्रिय न्यायिक प्रक्रियाबाट टुङ्ग्याइन्छन्।
त्यसैले प्रधानमन्त्रीको अभिव्यक्ति राजनीतिक वा कूटनीतिक रूपमा विवादास्पद हुन सक्छ, आलोचनायोग्य पनि हुन सक्छ। तर ""यो अभिव्यक्तिले अन्तर्राष्ट्रिय कानुनअनुसार नेपालले भूभाग गुमाउँछ"" भन्ने दाबी तथ्यभन्दा बढी अतिरञ्जना देखिन्छ।",IDSMediaNetwork,https://www.youtube.com/watch?v=U2jbDkyGWx4,"The Ihlen Declaration and the historical event regarding Greenland are real. But applying it in the current context and saying ""Nepal loses territory after the Prime Minister speaks in Parliament"" is not a legally correct conclusion. In international law, the expression of any national leader does not automatically create a binding legal obligation. That clearly requires the state's intent to be legally bound, the relevant diplomatic context, and other legal elements.
Ihlen Declaration p",neutral
Balenle micheko kata,GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,Balenle dresses kata,neutral
Teleprompt camera ko tala rakhum hola dheki rako xa right side herdai gari rako 😂😂😂😂😂😂😂,IDSMediaNetwork,https://www.youtube.com/watch?v=U2jbDkyGWx4,"Teleprompt lock the camera, keep watching and then turn it to the right side.",neutral
Yo pani fata nai raixa,KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,Where should I go?,neutral
Timiharu lahi karbahi gharnu parxa p M lemafivmagni haeena timiharu Garuda ghardi garera janta ko ragat kayara baseka lahi desma basni aadiker xaeena jantako sarker vagawan sataya Badi sarker ho balen sarker Pura Biswas xa Galt gharnu hunna,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,Timiharu lahi karbahi gharnu parxa p M lemafivmagni haeena timiharu Garuda ghardi garera janta ko ragat kayara baseka lahi desma basni aadiker xaeena jantako sarker vagawan sataya Badi sarker ho balen sarker Pura Biswas xa Galt gharnu hunna,neutral
भारत लाई गिजापर को  पालामा काँग्रेस एमाले मिलेर टनकपुर माहाकाली बेचेको के नेपाली जनातालाई थाहा होला,GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,Do the Nepali people know that Tanakpur Mahakali was sold to India by Congress-UML during Gijapar period,neutral
"पदमाले सोध्दा होइन, आर्यन राईले सोध्दा बालेनले यस्तो बोलेको हो...",Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,"Not when asked by Padma, but when asked by Aryan Rai, Balen said this...",neutral
Your points are absolutely right according to treaty of 1816. And occupied land is to be claimed by nepal in diplomatic way. That must strat right now on.,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,Your points are absolutely right according to treaty of 1816. And occupied land is to be claimed by nepal in diplomatic way. That must strat right now on.,neutral
Regular Kathmandu,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,Regular Kathmandu,neutral
Bakbas.,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,Bakbas.,neutral
Balen is India agent,KantipurTV,https://www.youtube.com/watch?v=7XaHoexB7rQ,Balen is India's agent,neutral
De sh ko jagga yata ko uta uta ko yeta chh zamin Nab mile ko chhaina,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,"Who has woken up till now, who has gone till now, which is the only land, no miles can be chained.",neutral
Moh ni audei chu 😅 hold on,SagarmathaTV,https://www.youtube.com/watch?v=5S-KM7o_DRk,Moh is audei chu 😅 hold on,neutral
Universal truth aanai parcha,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,Universal truth aanai parcha,neutral
पैतिस दिनमै नेपालले भारतको भुमि धेरै मिच्न पुगेछ।,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,"In 35 days, Nepal has covered a lot of land in India.",neutral
jay🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,jay🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵,neutral
Teti nai raixa boleko .😂,TechPana,https://www.youtube.com/watch?v=Mf7YpiqHYis,Teti nai raixa voleko .😂,neutral
आजको इन्टरभ्यु बहस बाट प्रधानमन्त्रीले गहिरो संग अवलोकन गरेर या नगरेर बोल्नु भयो यस विषयलाई राजनीतिक करण गरेर टंङ्का गर्नु भन्दा एतिहासीक storical प्रमाण र दुबै पक्षको ईमान्दारि सतभावका साथ खुलेर बार्ता गरी सामान गरिनु पर्छ प्रधानमन्त्रीले सदनमा बोल्नु नै सिमाना सामाधानको बाटो हो भनेर बुछ्नु जरुरी छ।,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"From today's interview debate, whether the Prime Minister spoke with deep observation or not, instead of politicizing this issue and arguing, things should be done openly with historical evidence and honest sincerity of both sides.",neutral
कार्यक्रम पुरै हेरियो। कार्य कार्यक्रममा नेपाली भनेको चाहिँ हाम्रो राजेन्द्र लिङ्ग दिन सर मते देखे मैले नेपाली हो भन्छन् तर चिरमा ढाका टोपी नै छैन। अझ राष्ट्रियताको कुरा गरी बस्छ। राष्ट्रियताको बहस मात्र राष्ट्रियता झल्किने पोसाकहरू पनि त हुनुपर्यो नि।,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"Watched the whole program. In the work program, Nepali is our Rajendra Lingdin sir. It also talks about nationality. Not only the discussion of nationalism, there should also be clothes that reflect nationalism.",neutral
Rajinama ta ta jasto kukurni le dinu parxa,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Rajinama ta ta jato kukurni le day parka,neutral
10:27 सर कोईलाबास नगरपालिका होईना गाउँ पालिका हो अनि यहाँ पनि बार्डर नजिक्कै डैम बनाको छ इन्डिया ले,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,10:27 Sir Koilabas is not a municipality but a village municipality and India has built a dam near the border here too.,neutral
Sixth,WhySoOffended,https://www.youtube.com/watch?v=QeLbM6LdLBA,Sixth,neutral
No Balen,IDSMediaNetwork,https://www.youtube.com/watch?v=U2jbDkyGWx4,No Balen,negative
"पुलिस राखेर भएनि काम गर्बाही गर्नु ,,के को दुन्द को कुरा गरेया के",News24Nepal,https://www.youtube.com/watch?v=ZuMOJjCsthA,"If you keep the police, you should do the job",neutral
tara tyo upyog jaga Nepal kai ho,IDSMediaNetwork,https://www.youtube.com/watch?v=U2jbDkyGWx4,Where are you from Nepal?,neutral
Micheko chha tehi vayera vaneko...Wiseman le garne kura yestai hunxa...,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,What you want is a vaneko...The wise man will take care of everything...,positive
"Yo bisaya ma 
Baristha avibhagta ninmkanta sir  sanga ..tebul tok garnu hos 
Kina ki aja vanda paila ko sarkhar liya nai 7 choti barta gariya ko eahex ...........",KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,"I taught you 
Barista avibhagta ninmkanta sir sanga..table tok garnu hos 
Who came and took care of the paila and gave it to 7 crores of girls..............",neutral
ए फटाहाे तिमिहरु नेपाली हाेकि भारतिय हाै ।।भन,GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,I wonder if you are Nepali or Indian,neutral
"म नियमित, ताप्लेजुङबाट",Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,"I am a regular, from Taplejung",neutral
@Cloudx77  aandhbhakt,WhySoOffended,https://www.youtube.com/watch?v=QeLbM6LdLBA,@Cloudx77 aandhbhakt,neutral
Yessir sab veda haru ho.. Government ko under ma kehi godi media le ta operation chalaayo ni nepal le jagga micheko prove garna🤣,WhySoOffended,https://www.youtube.com/watch?v=QeLbM6LdLBA,Yes sir all the Vedas are there.. under the government I said Godi media will run operation to prove that Nepal is alive🤣,neutral
"Greater Nepal     कता गयो  ?
सुस्ता मा लालपुर्गा नेपालिसङ्ग छ  जमिन भारतसङ्ग छ ।",KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ,"Where did Greater Nepal go?
In Susta, Lalpurga belongs to Nepal and the land belongs to India.",neutral
tmi harke ko ko hau k,IDSMediaNetwork,https://www.youtube.com/watch?v=U2jbDkyGWx4,tmi harke is coming,neutral
Video tw pura her,WhySoOffended,https://www.youtube.com/watch?v=QeLbM6LdLBA,Video tw pura her,neutral
सभामुखकाे मुख के मुख र ?,IDSMediaNetwork,https://www.youtube.com/watch?v=U2jbDkyGWx4,What is the face of the speaker?,neutral
@BidhanBashyal-o4obro try to understand while negotiating in table talk his words will drag nepal back,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,@BidhanBashyal-o4obro try to understand while negotiating in table talk his words will drag nepal back,neutral
Kukur janata vye pxi khatam,KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,Kukur janata vye pxi khatam,neutral
salute Rajendra Baniya sir ji,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,salute Rajendra Baniya sir ji,neutral
nepal ma sabai aaye desh lutye gaye tetro jamin india le leko xa hami feri bhai chara bhutro tehi bhayera desh ma raja chainxa bhaneko ho,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,nepal ma sabai aaye desh lutye gaye tetro jamin india le leko xa hami feri bhai chara bhutro tehi bhayera desh ma raja chainxa bhaneko ho,positive
टँक सर को यो निष्पक्ष पत्रकारिता र जानकारी को लागी स्यालुट् छ । टँक सर को समाचार मुलक भिडीयो हरू हेरी रहन्छु र एक दम राम्रो लाग्छ । यस्तै राम्रा र जानकारी मुलक भिडीयो हरू प्रस्तुत गर्दै जानु हुन को लागी हार्दिक शुभकामना छ ।,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,Thank you sir for this fair journalism and information. I keep watching tank sir's news videos and it's really good. Best wishes for presenting such good and informative videos.,positive
Kun  pagalne ho yo  khatine  aafu chai ramero gara aru bolako na ramero jay ghanti 🙏🙏🙏🙏🙏,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Kun pagalne ho yo khatine aafu chai ramero gara aru bolako na ramero jay ghanti 🙏🙏🙏🙏🙏,neutral
जय नेपाल पत्रकार ज्यु नमस्कार,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,Jai Nepal Journalist Jyu Namaskar,positive
"Awenest podcast firta lyaunu paryo hau, yo ta kabita suneko jasto, kina jabarjasto poetic huna khojeko ho, we want old binayak back",WhySoOffended,https://www.youtube.com/watch?v=QeLbM6LdLBA,"Awenest podcast firta lyaunu paryo hau, yo ta kabita suneko jasto, kina jabarjasto poetic huna khojeko ho, we want old binayak back",neutral
Good Bale aba bikas hunxa nepal aba hamro nepali bubag firta hunxa,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ,Good Bale aba bikas hunxa nepal aba hamro nepali bubag firta hunxa,positive
"सुरुमा दमदार प्रदर्शन गर्ने,अनि निमुखा जनताको विश्वास जितिसकेपछि देश बेच्ने यस्तै नेताहरु हुन्,,।",KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ,"These are the leaders who perform strongly at the beginning, and sell the country after winning the trust of the people.",negative
Kharani Gang  le Desh bechera khani vayo .Nepal Nepali ko k Aaukat  cha India ko  sima michne ? Nepal  le India ko Jamin  kaha micheko cha Balen  saha pm le yesto bolchan ? Yesta pm hunu dhikar cha . Rajinama de vedo prime minister,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,"The Kharani Gang went to feed the country. Will Nepal be able to buy Nepali money from India? Where is the land of Nepal and India? Yes, I pray to you. Rajinama of video prime minister",positive
Sahi bhannu bhayo hajurle🙏🙏,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,Sahi bhannu bhayo hajurle🙏🙏,neutral
Wow ❤❤,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Wow ❤❤,positive
Gr8 job bhai!!! Always agree with ur perspective!!!,WhySoOffended,https://www.youtube.com/watch?v=QeLbM6LdLBA,Gr8 job bhai!!! Always agree with ur perspective!!!,positive
That is a tactic to raise a border dispute on international munch .Well done balen sarkar❤,IDSMediaNetwork,https://www.youtube.com/watch?v=U2jbDkyGWx4,That is a tactic to raise a border dispute on international munch .Well done balen sarkar❤,positive
Yo Nepal nepali ko hune xain Indian ko hune x aaune dinma kin bhane ahile nepalgunj ma ek damai Indian ko population bareko x yadi Nepal sarkar le ramro khalko border halne bhane ek din Nepal nai rahadain ani nepali ni rahadain aru desh Kati agadi x hamro Nepallai indiale bistarai lidai x yeni indians harulai India pathaunu parx sarkarle natra paxi Nepal ko lagi ladhne Nepal ma nepali nai rahadain paxi herdai garnu balen lai vote lane adha nepali ra adha indian hon nepali le aphno khutta ma aphai hane ko x,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,"Yo Nepal became Nepali but Indians became the same day, now there is a peace in Nepalgunj, the population of Indians has been brought to Nepal, but one day after opening the border, Nepal has become free from Nepal and Nepali has become free from the country. paxi herdai garnu balen lai vote lane adha nepali ra adha indian hon nepali le apno khutta ma apha",positive
Good,KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,Good,positive
म दुबैबाट हेर्दैछु ❤❤❤❤,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,I am watching from both ❤❤❤❤,positive
"हिजो samma mukhama tape lagayara baseke jholeharu.. .Balen ko yek baktabya le phero bhukna थाले ba,,, jaya hos Balen सरकार 🎉🎉🎉",Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,"Hijo samma mukhama tape lagayara baseke jholeharu.. .Balen ko yek baktabya le phero bhukna thale ba,,, jaya hos Balen sarkar 🎉🎉🎉",positive
आत्मघाती (Self Goal) हान्यो बालेन सरकारले😡,GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,The Balen government has scored a self-goal,positive
Malai Achamma lageko harka raj sampang  justa door darshi imandar rashtrawadi desh bhakta leader ko bare ma bolnu bhayena 🙏🙏🙏🙏🙏🙏🙏🙏,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,"Malai Achamma has come to the front door of the Raj, I am proud to speak to the national devotee leader openly.",neutral
Good,KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,Good,positive
Ho sir yo ❤farmolale Bharat ma hanggama hunx thikx,GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,Ho sir yo ❤farmolale Bharat ma hangama hunx thikx,positive
"Doti harooo batho xa, 3rd country lai involve garayou vane Indio ko Kartut baira oula re vanera , vatamara harooo 😂",BBCNewsNepali,https://www.youtube.com/watch?v=c9X8FaPruKI,"Doti harooo batho xa, 3rd country lai involve garayou vane Indio ko Kartut baira oula re vanera , vatamara harooo 😂",positive
Ma kahi bolena sakarko bisai ma,IDSMediaNetwork,https://www.youtube.com/watch?v=U2jbDkyGWx4,In a bolena sakarko bisai ma,neutral
Greatt bisslesan dig sapp😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮,GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,Great bisslesan dig sap,neutral
patrakarita vaneko yo po hota salute🙏,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,If you have signed a letter then you will receive a salute🙏,neutral
Raja Ram ki kripa Hanuman sakti bless Nepal,GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,Raja Ram ki Kripa Hanuman Shakti bless Nepal,neutral
"Wrong Lai wrong bhanni bittekai ani admit matra garnu parcha…we all know yesto galti garni Lai rajina dey, yo dey, tyo dey bhanni narrative ma shift huncha 
Sahi ho tanam tanam khutta ajai tanam hamile janni tei ho",IDSMediaNetwork,https://www.youtube.com/watch?v=U2jbDkyGWx4,"Wrong Lai wrong bhanni bittekai I admit matra garnu why...we all know yesto mistake garni Lai rajina dey, yo dey, tyo dey bhanni narrative does not shift huncha 
Sahi ho thank you very much today thank you janni and ho",positive
Jay balen ❤,IDSMediaNetwork,https://www.youtube.com/watch?v=U2jbDkyGWx4,Jay Balen ❤,positive
Finally ❤,IDSMediaNetwork,https://www.youtube.com/watch?v=U2jbDkyGWx4,Finally ❤,positive
Good one!!,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Good one!!,neutral
Asbisaya ma abo Bharat Ra balen  ko jaya hoss😅😅😅😅😅,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ,"As soon as you feel like Bharat Ra, your hair will feel better.",negative
Sai ho❤❤❤,KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,You know I❤❤❤,positive
"4 diwar bhitra baseko Godi media tme haru hai 
Tme nai Yamale Congress ko jhole ho
Kam se kam 5 barsa kaam grna deu",KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,"Godi media tme hai 4 wall white base 
I am a member of Yamale Congress.
I have been growing for at least 5 years now.",positive
Right 👍👍👍 sir,KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,Right 👍👍👍 sir,neutral
Balen will solve this issue,TVTodayHD,https://www.youtube.com/watch?v=QZy_b9XNFfo,Balen will solve this issue,positive
@Cloudx77 fayrii gantay spotted 😅,WhySoOffended,https://www.youtube.com/watch?v=QeLbM6LdLBA,@Cloudx77 spotted the fire 😅,neutral
Rajinam day balen dhoti,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Rajinam day balen dhoti,negative
पहिलाका नेताहरूले देश खोक्रो बनाए अब आएका नयाँ बनाउँदाहरूले देशै सित्दै दिने भए,GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,"The previous leaders made the country hollow, now the new leaders will make the country flourish",negative
Ghuti chulag,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Guti chulag,neutral
धेरै धेरै धन्यवाद हाम्रो राजेन्द्र बानिया जि लाई,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Thank you very much to our Rajendra Bania Ji,neutral
100% she kura🤙🤙🤙,GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,100% she kura🤙🤙🤙,positive
वा एतिको दमदार प्रधानमन्त्री धन्यवाद,GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,Thank you very strong Prime Minister,positive
Wowwwww keyaaa bat baniya sir feuri kukurni nalayek amieee chupppp majja ayo,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Wowwwww keyaaa bat baniya sir feuri kukurni nalaayek amieee chupppp majja ayo,positive
धेरै राम्रो भन्नूभयो सत्य बोल्नु भयो अब बिग्य हरु ले जाँच बुझ गरिहाल्छ नि भारत सर्कार media को पनि ध्यानाकर्षण हुन्छ अब झन,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,"Very well said, you have spoken the truth, now the bigyas will check and understand, the media of India government will also get attention now.",positive
Hi hiii ihaaaaa,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,Hi hiii ihaaaaa,neutral
Agreed 💯%👍,KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,Agreed 💯%👍,positive
best of luck for world cup Donyell Malen🙃,WhySoOffended,https://www.youtube.com/watch?v=QeLbM6LdLBA,best of luck for world cup Donyell Malen🙃,neutral
"Right कुरा गर्नुभयो Tanka sir  nepal भारत को सम्बन्ध गहिरो छ, त्यसकारण यो सम्बन्ध ma आच naaune गरि कुटनीतिक हिसाबले अगाडि badnu ठीक होला l धेरै धेरै धन्यवाद तपाईँलाई yeti धेरै प्रमाण सहित prastyanu भएको ma 🫡🫡",TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,"You spoke right Tanka sir Nepal India's relationship is deep, that's why this relationship should be done diplomatically. Thank you very much.",negative
Good 👍 job 👍👍👍,GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,Good 👍 job 👍👍👍,positive
"I have great respect for your impartial journalism Tanka Sir .If a person cannot speak the truth, they should not speak untruths either.",TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,"I have great respect for your impartial journalism Tanka Sir .If a person cannot speak the truth, they should not speak untruths either.",neutral
Regular frm ktm 😊,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,Regular frm ktm 😊,neutral
"India card kheleko Hola, Hijo rabi India gahe,asaar pachi savaapati jogauna ra pm vahirakhne, Rasapa kabjaa ko baaji kasle marlaa, balen & rabimaa",TechPana,https://www.youtube.com/watch?v=Mf7YpiqHYis,"India card kheleko Hola, Hijo rabi India gahe,asaar pachi savaapati jogauna ra pm vahirakhne, Rasapa kabjaa ko baaji kasle marlaa, balen & rabimaa",positive
Good update ❤,IDSMediaNetwork,https://www.youtube.com/watch?v=U2jbDkyGWx4,Good update ❤,neutral
Hes a real patrakaar ❤ and he also wants to see our nepal great,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Hes a real patrakaar ❤ and he also wants to see our nepal great,neutral
Deshko Maya xaena,News24Nepal,https://www.youtube.com/watch?v=ZuMOJjCsthA,Deshko Maya Xaena,positive
😅right  thanks,KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,😅right  thanks,negative
Good analysis sir. THANKS A LOT.🙏,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,Good analysis sir. THANKS A LOT.🙏,positive
हजुर लाई धन्यबाद छ समय समय मा हजुर काे जानकारी मूलक विडीओ आउँछ हेर्छु। कमेन्ट पनी गर्छु। सटिक समाचार हुन्छ्।,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,"Thank you, I will watch your informative videos from time to time. I will comment. Accurate news.",positive
100 right right manniya jiu,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,100 right right manniya jiu,positive
Radhe radhe jay nepzl om shanti,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,Radhe Radhe Jai Nepzl Om Shanti,neutral
