comment,channel,video_url,comment_en,sentiment
Aala Kachha Manxe xa. Naya soch xan tei bhayera aasa xa.. Aala Kachha xan ra ali Dar pani xa. Yesto kuro Diplomatic team ko sallaha le kati bolna milxa kati bolna mildaina paila sodnu parthyo,IDSMediaNetwork,https://www.youtube.com/watch?v=U2jbDkyGWx4,Aala Kachha Manche Kha. Naya Soch Khan Tei Bhayera Aasa Kha.. Aala Kachha Khan Ra Ali Dar Pani Kha. Yesto kuro Diplomatic team ko sallaha le kati bolna milxa kati bolna mildaina paila sodnu parthyo,neutral
# boycoTNC #jholeymedia,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,# boycoTNC #jholeymedia,neutral
Vai Tapaile Vaneko Kura Sahi Hun Pani SakX ❤❤❤,KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,Where do you tap me and where do you go with my water ❤❤❤,neutral
गजेडी ले गाँजाको सुरमा बोलेको जस्तो छ।,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Gazedi sounds like he's talking to the tune of marijuana.,neutral
धेर खाएको ले थोर खाएको मा के वास्था गर्थ्यो,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,What did the one who ate a lot care about the one who ate a lot?,neutral
Yo pani fata nai raixa,KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,Where should I go?,neutral
RAW Agent Bata Desh bachau,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,RAW Agent Bata Desh Chau,neutral
सप्तरी बाट,BBCNewsNepali,https://www.youtube.com/watch?v=c9X8FaPruKI,from Saptari,neutral
Ma ta je hos india le nepal ko jameen micheko xa vanne bujeko xu,IDSMediaNetwork,https://www.youtube.com/watch?v=U2jbDkyGWx4,I'm from India and Nepal.,neutral
Regular from ktm,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,Regular from ktm,neutral
"O vai varda jawo ta yo indea ko vak ho na,janu van,xan thiya ko man,xi hatu lay o,vai  tho pagal ho",KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ,"Oh, that's the way you will ever wake up, you will know, what you told me, you will tell me, that's why you are mad.",neutral
म रेगुलर हेर्छु साउदी बाट,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,I watch regularly from Saudi,neutral
Hawa patrakar,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ,Hawa Patrakar,neutral
बालेन भारतको दलाल हो,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,Balen is India's broker,neutral
yours,GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,yours,neutral
"Only some part of India (Indian) know about this country  part of land-border disputes. 
Only some part of China (Chinese) know about this country part of land-border disputes. 
But in our country everyone knows about this border dispute. 
Hope we will win on this diplomatically. Jai Nepal 🇳🇵Jai Desh.",WhySoOffended,https://www.youtube.com/watch?v=QeLbM6LdLBA,"Only some part of India (Indian) know about this country  part of land-border disputes. 
Only some part of China (Chinese) know about this country part of land-border disputes. 
But in our country everyone knows about this border dispute. 
Hope we will win on this diplomatically. Jai Nepal 🇳🇵Jai Desh.",neutral
Bhim rabal lae nepal ko pm banaunush ani nepal lae sawrag banaoxa,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,Bhim has made Nepal into Rabal and PMunush has also made Nepal into Sawrag.,neutral
"Hera varsatal haru halat....

Kehi na bujhi 

Mukh chikako",Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,"What is the condition of her life?...

What do you say? 

Mukh Chikako",neutral
Shahi massage sir,KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,Shahi massage sir,neutral
के हो के तिम्रो पात्र कारिता पनि 13 भाइ मा आउनी रैछ,KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,What if your character Karita is also going to appear in 13 Bhai,neutral
यो कुन आइमाई हो ? २०१७ सालमा राजा त्रिभुवनले हो कि राजा महेन्द्र हो ?,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Which woman is this? Is it King Tribhuvan or King Mahendra in 2017?,neutral
Tayari garer jambo toli liyer jane teha mamaghar jane hor vanya hor ?,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Tayari garer jambo toli liyer jane teha mamaghar jane hor vanya hor ?,neutral
सभामुखकाे मुख के मुख र ?,IDSMediaNetwork,https://www.youtube.com/watch?v=U2jbDkyGWx4,What is the face of the speaker?,neutral
​ @A-px7ko what will call the country na InPal 😂,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,​ @A-px7ko what will call the country na InPal 😂,neutral
Lado ko rup ma Miche ko xa sala Sachi Kai ganja kha ko ho mugi le,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,"In the form of a boy, what kind of ganja did you eat?",neutral
 @sirishbaral3177  exactly,WhySoOffended,https://www.youtube.com/watch?v=QeLbM6LdLBA,@sirishbaral3177  exactly,neutral
Gaja.khayera..ako..thiyo.hola.tyo.dhoti.,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,Gaja.khayera..ako..thiyo.hola.tyo.dhoti.,positive
"Yo Sab Gaja,Charesh ko Kamaal ho😆🤣
Kunai Naulo Namannu hola😆🤣🤣🤣",KantipurTV,https://www.youtube.com/watch?v=7XaHoexB7rQ,"All of you are playing, Charesh is getting success😆🤣
Kunai Naulo Namannu hola😆🤣🤣🤣",positive
बालेनले मार्ग प्रशस्त   गरेर बिदा भए हुन्छ यस्तो प्रधानमन्त्री  चाहिदैन,KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,"Balen has paved the way and left, we don't need such a prime minister",positive
Ho sir yo ❤farmolale Bharat ma hanggama hunx thikx,GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,Ho sir yo ❤farmolale Bharat ma hangama hunx thikx,positive
Nice video,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,Nice video,positive
"अहिले सम्म हेरेको सीमा अतिक्रमण सम्बन्धिको विश्लेषण मध्ये हजुरको मात्र ठीक लाग्यो, धन्यवाद टंक दाइ हजुरको निष्पक्ष छानवीन र विश्लेषणका लागि।🙏",TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,"Out of the analysis of border encroachment that I have seen so far, I think yours is the only one that is correct, thank you for your impartial selection and analysis.🙏",positive
Sahi vonnuvayo badhai xa.❤    ❤,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,I congratulate you so much.❤ ❤,positive
Hello Mr media Nepali journalist yek choti purano new pani research garanu news post garanu hola ok balen is right research google kantipur news,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ,Hello Mr media Nepali journalist yek choti purano new pani research garanu news post garanu hola ok balen is right research google kantipur news,positive
Thanku,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,Thanks,positive
Bharat darayo.,BBCNewsNepali,https://www.youtube.com/watch?v=c9X8FaPruKI,Bharat darayo.,positive
"Balenji le yo kura Na Border Area ma jahos thaha Nabhaye Tesai boleko jasto cha Aba kura bikriyo ki garne
Jantaa lai maph magnu hos
🇳🇵👏👏👏👍🙏🙏👏👏👍🇳🇵",KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ,"Wherever you are in the Border Area, Nabhaye Tesai is not a member of the Border Area.
Thank you for the magnu hos.
🇳🇵👏👏👏👍🙏🙏👏👏👍🇳🇵",positive
Nepali GenZ Balen ko fan vaajhai mani tapaiko faaaan vaye talu dai😮‍💨😂,WhySoOffended,https://www.youtube.com/watch?v=QeLbM6LdLBA,Nepali GenZ Balen ko fan vaajhai mani tapaiko faaan vaye talu dai😮‍💨🔥,positive
Good update ❤,IDSMediaNetwork,https://www.youtube.com/watch?v=U2jbDkyGWx4,Good update ❤,positive
Yah mujhe rapper hamla Bani thorai rahata hun yah mujhe rapper Ke badle drawing Nepal live chikni thoda sa bhumika lagi Lotus India bhitra pani ke Nepal ka aadha Abadi live India Nepali rakhe Katha ketosis India live pe,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,Yah mujhe rapper attack bani thorai rahe hun yah mujhe rapper ke badle drawing Nepal live smooth a bit bhumika lagi Lotus India bhitra pani ke Nepal ka aadha Abadi live India Nepali rahe katha ketosis India live pe,positive
"जय श्रीसीताराम जय श्रीसीताराम 
प्रधानमन्त्री लाइ 
जनता ले जे भने 
बालेनजी ले जे सुने
तै सुनाए बालेन शहि",KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ,"Jai Sri Sitaram Jai Sri Sitaram 
Prime Minister Lai 
if the public takes it 
Balenji le je sune
Tell me this, Balen Shahi",positive
काङ्ग्रेस एमालेले बेचेको कालापानी लिम्पियाधुरा बालेनले फिर्ता ल्याउला भन्ने ठूलो चिन्ता छ ।। काङ्ग्रेस एमाले माओबादी ले खाएको पैसा ले भनेर पोल खुल्ला भन्ने पनि ठूलो चिन्ता छ,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"There is great concern that Kalapani Limpiyadhura Balen, which was sold by Congress UML, will bring it back. There is also a big concern that the Congress-UML will open the polls to take the money eaten by the Maoists",positive
nepal ko bartaman ek matra khoro prasna sudne ra emandari sat prasna sudna saknu hune rajendra baniya sir jhu tapailai manai dekhi salam.xa,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,nepal ko bartaman ek matra khoro prasna sudne ra emandari sat prasna sudna saknu hune rajendra baniya sir jhu tapailai manai dekhi salam.xa,positive
"आदर्णीय विश्वका सम्पूर्ण जनसमुदाय दाजु भाई दिदीबहिनीहरु नेपाली जनसमुदाय दाजु भाई तथा दिदीबहिनीहरुमा पत्रकार महासंघ हाम्रो मंगोल नेशनल अर्गनाइजेसनसंघ संस्था नेपाल प्रहरी सेनापतिमा यो शान्ति सुरक्षा माग गर्दै अर्को एक जानकारी गराएको छु सुशिला कार्कीले प्रत्यक्ष निर्वाचित प्रधानमन्त्री नदिनेको कारण के हो भने हाम्रो तामाङ मगर गुरुङ नेवार राई लिम्बु शेर्पा थारु घर्ती मगर खड्कि मानिधर नगरकोटी कपाली कटारी भुजेल थकाली धिमाल राउते दनुवार माझी दमाई कामी सार्की हरेक अन्य यो जातियको मंगोल मानिसको हातमा सत्ता शासन हुन्छ भनेर यो षड्यन्त्र माग पुरा नगर्नुको कारण नम्बर एक कानुन संविधान लेख्नुको हाम्रो मंगोल मानिस लाई सारा समाज अगाडि झुन्डिएर मार्ने हत्या गर्ने 1910 देखि अहिले 2082/83 साल सम्मको देश बेचेर खाने यो कानुन संविधान लेख्ने नयाँ परिवर्तन ल्याउछ नदिने भनेर सिकाउने साम्राज्य वादी पुरानो दलका बाहुन क्षेत्रीका नेताहरुले टेलीफोन कल गरि सुशिला कार्की नेतृत्वको सरकार लाई दबाब थर्काउने तर्साउन दबाउने प्रयास सुरु गरेको छ यो सम्पूर्ण सब पुरानो नेताहरु लाई राख्ने छ राजतन्त्र ल्याउन तयारि गरेको छ हाम्रो जेन्जी पूस्तको माग पुरा नगर्नु कारण नभएको 2046 साल देखि यताको कर्मचारी भ्रष्टाचार गरेको सम्पत्ति राष्ट्रिय करण गर्ने राजा ज्ञानेन्द्र शाहको सम्पत्ति राष्ट्रिय करण हुनुपर्छ यी नमान्ने कारण देखाउँदै छ पुरानो बुढा कायम हिसाबकिताबमा राख्ने हो भने चाहिँ हाम्रो देश नेपाल विकास परिवर्तन कुनै पनि हालतमा हुँदैन पुरानो लोभीपापी गद्दार बेमाङ फटाहा हावा गफाडी दलाल अपराधी नेताहरु साम्राज्यवादी बाहुन क्षेत्रीहरुको सत्ता शासन कानुन संविधान खारेज गर्ने सर्वोच्चका न्यायाधीश जिल्ला उच्च अदालत न्यायाधीश वकिल अख्तियार प्रमुख मिलोमतो संग्लनता गरि अपराधी लाई बचाउने गलत फैसला गर्ने कानुनी संस्था हुन यो फ्याँक्नुपर्छ काम छैन हेर्नुस् नत्र नेपाल देश विकास हुन नदिनेको कारण बिदेशीले हाम्रो जेन्जी पूस्तक मानिस लाई घुसपैठ गरी बिगार्ने काम गरेको छ हो कि होइन नेपाल जस्तो देश बेच्ने कानुन संविधान अरु कुन चाहिं राष्ट्रमा छ यसको स्पष्टीकरण जबाफ चाहियो यहाँ नेपालमा चुनाव भएको समयमा यो निर्वाचन आयोग कर्मचारीले मसि कागजात मतपत्र छपाइ कलम चलाउने अनि फाइलबाट हुन या जो पनि कमिसन खाएको हुन्छ सदा चुनावको समय बजार भाउ महंगो ग्यास लुकाएको किन ठगी हुन्छ 

हाम्रो मंगोलमा नमस्कार तपाईको लागी सानो सन्देश जनकारी सहित क्षमाप्रार्थी गर्नुहोला हाम्रो नेपालमा बाहुन क्षेत्रीहरु बायक अरु जुनसुकै जातियको गुरुङ मगर तामाङ राई लिम्बु शेर्पा नेवार खड्कि मानिधर थारु घर्ती मगर भुजेल थकाली धिमाल दनुवार माझी दमाई कामी सार्की मुसारे राउते आदि हरेक सम्पूर्ण मंगोल अनुहार मुहार भएको व्यक्ति लाई प्रधानमन्त्री राष्ट्रपति ठुलो पद्मा बस्न दिँदैन यो कुरा धेरै ख्याल गर्नुहोला यो कुरा सत्य हो कि होइन हाम्रो मंगोल मुहार अनुहार भएको व्यक्ति राम्रोसँग काम गर्न यो दिँदैन खाली बिरोध गर्ने मार्ने हत्या दबाउने प्रयास गर्छ मलाई यहाँ खोजी कार्य जारी छ यहाँ लाइट बत्ती Off on गर्ने गरेको छ यहाँ टोल ईन्टरनेट ब्लग फेसबुक YouTube च्यानलमा धेरै पोस्ट कमेन्ट गरेको छ भनेर सामाजिक सञ्जाल फेसबुक YouTube च्यानल प्रतिबन्ध बन्देज बन्द गराएको छ यो कुरा सत्य हो कि होइन एक पटक राम्रोसँग गर्नुस जर्मन स्वीजरल्याण्ड सिंगापुर जस्तो विकास हुन दिँदैन परिवर्तन गर्न नदिने साम्राज्य वादी अमेरिका बिस्तारवादी भारत यिनै साम्राज्य वादी पृथ्वी नारायण शाह जंगाबाहादुर राणा शरणार्थी बाहुन क्षेत्रीहरुले मिलोमतो गरिकन राणा लाई सरसल्लाह कुराकानी मिलाएर यी राणाले मंगोलको मानिस लाई झुन्डिएर मार्ने कानुन संविधान लेखेको जारि गरेको छ यस्तो मनलाग्दी गर्ने शरणार्थी बाहुन क्षेत्रीहरुलाई अरु देशमा बस्न नदिएपछि ईरान पाकिस्तान बांग्लादेश भारत हुँदै नेपालमा शरण लीएको 1495 मा नेपाल भित्रिएका हुन Nepal Press cts First Truth Foremost Online News Portal from Nepal in Nepali & English Language २०८२ भदौ २८ गते EN होमपेज राजनीति नेपाल प्रेस नेपाल पैरवी समाज चित्र वित्त प्रेस कला प्रेस खेल स्वास्थ्य जीवन शैली प्रवास विविध मलाई नाटक गर्न आउँदैन आत्मैबाट ढोगेको हुँ जेनजी अभियन्ता राजनीति थाहा छैन सरकारमा एक दुई तीन जान्न नेपाल प्रेस २०८२ भदौ २८ गते १६:३४ काठमाडौं गत भदौ २३ र २४ गते भएको जेनजीहरुको आन्दोलनले केपी ओली नेतृत्वको सरकार ढाल्यो पूर्वप्रधान न्यायाधीश सुशीला कार्की नेतृत्वको अन्तरिम सरकार गठन भएको छ",KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ,"To all the people of the world, brothers and sisters, brothers and sisters of the Nepalese people, journalists' federation, our Mongolian National Organization, the organization of the Nepal Police General, I have requested this peace and security to the Nepal Police Commander, and I have given another information. Danuwar Majhi Damai Kami Sarki Every other Mongol of this caste has power in the hands of men",positive
Biratnagar chai khass ma India ko ho.,GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,Biratnagar tea is special in India.,positive
Ma kahi bolena sakarko bisai ma,IDSMediaNetwork,https://www.youtube.com/watch?v=U2jbDkyGWx4,In a bolena sakarko bisai ma,positive
Jaye mato😊,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Come mom😊,positive
E sir tapai afnai tatka garnu hunxa,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,And sir tapai afnai tatka garnu hunxa,positive
K vana khojeki kerawali aamai xixi tero buddi,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,K vana khojeki kerawali aamai xixi tero buddi,positive
tribhuwan hoina hola mahendra hola mananiya sadasya ganga devi shrestha,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,tribhuwan hoina hola mahendra hola mananiya sadasya ganga devi shrestha,positive
❤❤❤❤❤sai ho hajur ko kura,KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,❤❤❤❤❤Say ho ho ho hoor ko kura,positive
Sai ho❤❤❤,KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,You know I❤❤❤,positive
Ganjedi sanga ke umid chaa 😂,KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,Hope for Ganjedi Sanga.,positive
"देश दिनपर​-दिन असुरक्षित​-अन्यौल​-थप जटिल अवस्थामा जादै गरेको संकेत गर्दैछ । देशको वर्तमान स्वरुप र स्थानमा विश्वमा स्थापित गराएको राजा-प्रजाको अथक प्रयासले हो । देशले अभिभाबक खोजेको छ​,यस्को लागि राजसंस्था भन्दा उपयुक्त अरु हुन नस्कने देखिनआयो ! ॐ नमः शिवाय !",KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,"It is indicating that the country is going into a more complicated situation day by day. It is due to the tireless efforts of the king and the people that the country has been established in its current form and position in the world. The country is looking for a leader, it seems that there is no one more suitable for this than the monarchy! Om Namah Shivaay!",positive
Nepal le Bharat ko bhumi micheko xa bhanu ra kamilale thicher hati maryo bhanu testai ho raswopa sarkar ko rastiyata ha....ha....,GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,Nepal le Bharat ko bhoomi ki bhoomi kha ra bhanu ra kamila lale thicher hati miro bhanu tha hai ho tha rasta sakta raha sakta sarkar….ha….,positive
"Why so offended is the best ....logical, unbiased and based on facts",WhySoOffended,https://www.youtube.com/watch?v=QeLbM6LdLBA,"Why so offended is the best ....logical, unbiased and based on facts",positive
Balen shah master plan,TechPana,https://www.youtube.com/watch?v=Mf7YpiqHYis,Bummer shah master plan,positive
"आम नेपाली जनता र सहिदहरुको सपना चाहाना माहान गेटर नेपाल बनाएर भारतको हैकमवाद ,सदाका लागि खारेज गनुनै ह‍ो, रवि बालेन अबसरवादि हुन, सजक हुन जरुरिछ,🙏🌍️👍️🎎🇳🇵♥️♥️♥️🎉🎉😢😢😢",KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,"The dream of the common Nepali people and martyrs, by making Nepal a great Gator, India's heikism must be abolished forever, Ravi Balen must be realistic, be careful, 🙏🌍️👍️🎎🇳🇵♥️♥️♥️🎉🎉😢😢😢😢",positive
बालेन लेण्डुप दोर्जे हो म फटाह,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,Balen Lendup Dorje Ho Ma Fatah,positive
Yes😊😊,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Yes😊😊,positive
Yo saab kam Nadine nepal desh ra janta lai,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Yo saab kam Nadine nepal desh ra janta lai,positive
Janta khadima afnu Des Bharat ma bichar gara Nepali ghante haru,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Janta khadima afnu des bharat ma chichar gara nepali gante haru,positive
Hello ujade chaman mu ji Balen hoina sammananiya pradhan mantri Balen van jatha.,WhySoOffended,https://www.youtube.com/watch?v=QeLbM6LdLBA,Hello ujade chaman mu ji Balen hoina sammaniya pradhan minister Balen van jatha.,positive
yo bheda bakhra lai jawaf dini pardaina,News24Nepal,https://www.youtube.com/watch?v=ZuMOJjCsthA,Yo bheda bakhra lai jawaf dini pardaina,positive
Good one!!,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Good one!!,positive
Baniya sir  on fire .🔥🔥🔥💪💪💪,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Baniya sir on fire.🔥🔥🔥🔥🔥🔥🔥🔥,positive
Right 👍 job 👍😁,GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,Right 👍 job 👍😁,positive
Balen saha thik bolnubhax,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,Balen saha thik bolnubhax,positive
"BaLade..srkar.jay nepaK
🌹🙏🌹.   🌹🙏🌹. ...🌹🙏🌹",News24Nepal,https://www.youtube.com/watch?v=ZuMOJjCsthA,"BaLade..srkar.jay nepaK
🌹🙏🌹.   🌹🙏🌹. ...🌹🙏🌹",positive
भारत ले नै मिचेकाे छ,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,India has done it,positive
सही कुरा,KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,right thing,positive
धन्यवाद  टंक सरलाई,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,Thank you tank sir,positive
Welcome,BBCNewsNepali,https://www.youtube.com/watch?v=c9X8FaPruKI,Welcome,positive
Agent Balen... activated... surprise Nepal Genz ..😂😂😂,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,Agent Balen... activated... surprise Nepal Genz ..😂😂😂,positive
नेपाल लाई एउटा भारत को एउटा प्रान्त बनाउने एउटा बलियो तर्क,GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,A strong argument for making Nepal a province of India,positive
sajida sidhiki ko nagrikta ko chanbin garyo bhane yasko dohro nagrikta bheitine x /,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Sajida sidhiki ko griktika ko chanbin garyo bhane yasko dohro griktika bheitine x /,positive
Good analysis sir. THANKS A LOT.🙏,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,Good analysis sir. THANKS A LOT.🙏,positive
It's very clear Mr. Baniya. These opposition have planned to keep this government busy atleast for 8 hours a day in parliament and keep them from doing any work outside their petty questions. This is all very planned. I hope this government realizes this changes the way parliament function very soon. or else they will keep doing this for the next five year. If there is a way to bypass these party jhole the new government should opt for it,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,It's very clear Mr. Baniya. These opposition have planned to keep this government busy atleast for 8 hours a day in parliament and keep them from doing any work outside their petty questions. This is all very planned. I hope this government realizes this changes the way parliament function very soon. or else they will keep doing this for the next five year. If there is a way to bypass these party jhole the new government should opt for it,positive
Rajinam day balen dhoti,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Rajinam day balen dhoti,positive
"Awenest podcast firta lyaunu paryo hau, yo ta kabita suneko jasto, kina jabarjasto poetic huna khojeko ho, we want old binayak back",WhySoOffended,https://www.youtube.com/watch?v=QeLbM6LdLBA,"Awenest podcast firta lyaunu paryo hau, yo ta kabita suneko jasto, kina jabarjasto poetic huna khojeko ho, we want old binayak back",positive
Dai el nino ko karan le nepal ma k ashar par la tesko bare ma video banunu na❤,WhySoOffended,https://www.youtube.com/watch?v=QeLbM6LdLBA,Let's make Nino go to Nepal and make a video on his feet with bare feet❤,positive
सहि कुरा,KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,Right thing,positive
पुरै अन्तरबार्ता हेरे खुसी भनु की अच्चम्म लागेको कुरा टेबलमा काग्रेस एमाले र रा.प्र.पा बस्दा पनी एक अर्का लाई बीना आरोप प्रत्यारोप बीना झगडा अझै अच्चम्म के एक अर्का को बचाउ गर्दै सकीयो त 😂,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"After watching the whole interview, I am happy to say that the surprising thing is that even when the Congress, UML and R.P.P. were sitting at the table, they did not accuse each other without arguing.",positive
God bless you thank sanyasi baba bless your opinion good God bless,GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,God bless you thank sanyasi baba bless your opinion good God bless,positive
म दुबैबाट हेर्दैछु ❤❤❤❤,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,I am watching from both ❤❤❤❤,positive
Gr8 job bhai!!! Always agree with ur perspective!!!,WhySoOffended,https://www.youtube.com/watch?v=QeLbM6LdLBA,Gr8 job bhai!!! Always agree with ur perspective!!!,positive
Jaya balen jaya Nepal 🇳🇵,IDSMediaNetwork,https://www.youtube.com/watch?v=U2jbDkyGWx4,Jaya Balen Jaya Nepal 🇳🇵,positive
Aba auxs India Kura garna good step,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,Aba auxs India Kura garna good step,positive
It's a hope bro...... china got Hong Kong after 100 years .......hope keeps the country alive,WhySoOffended,https://www.youtube.com/watch?v=QeLbM6LdLBA,It's a hope bro...... china got Hong Kong after 100 years .......hope keeps the country alive,positive
Ramrari sunnus last ma bhannu bhako xa,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,Ramrari sunnus last ma bhannu bhako xa,positive
"I have great respect for your impartial journalism Tanka Sir .If a person cannot speak the truth, they should not speak untruths either.",TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,"I have great respect for your impartial journalism Tanka Sir .If a person cannot speak the truth, they should not speak untruths either.",positive
One of the best youtuber❤🎉,WhySoOffended,https://www.youtube.com/watch?v=QeLbM6LdLBA,One of the best youtuber❤🎉,positive
तपाईं को सत्य पत्रकारिता र सत्य मा मा देस पर्ती को हिम्मत सहास र आट पर्ती हार्दिक धन्यबाद रोसन सेरेस्ट ज्यु जय नेपाल आमा जय मात्रीभुमि सत्य यहि हो🇳🇵💔✊🙏,KhojSamachar,https://www.youtube.com/watch?v=COGGc-UvlaI,Thank you very much for your true journalism and for your courage in the truth.,positive
100% सही कूरा रोसन सर 👍👍,KhojSamachar,https://www.youtube.com/watch?v=45rp5GC0tcQ,100% correct koora roson sir 👍👍,positive
India Lai khusi parna ho.,GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,India is full of happiness.,positive
Balen sah राजिनामा दे,InsideNepalNews,https://www.youtube.com/watch?v=JJpkqAM-uf0,Balen sah give me Rajinaama,positive
Tehi ta ❤,IDSMediaNetwork,https://www.youtube.com/watch?v=U2jbDkyGWx4,This one says ❤,positive
Raja Ram ki kripa Hanuman sakti bless Nepal,GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,Raja Ram ki Kripa Hanuman Shakti bless Nepal,positive
Balen opened the door for India to enter Nepalhis supporters are defending for him,GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,Balen opened the door for India to enter Nepalhis supporters are defending for him,positive
Regular herxu ktm bata ❤❤,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,Regular herxu ktm bata ❤❤,positive
Good pm,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M,Good pm,positive
माननीय प्रधानमंत्री बालेन ज्यू ले दिब्य अखण्ड भारत भूमिखण्ड नेपाल ले मिचेको छ भनेकै हो भने समर्थन गर्छु धन्यवाद,GSMediaNetwork,https://www.youtube.com/watch?v=YcBSKgWFGXA,"If the Honorable Prime Minister Balen says that the land of India has been destroyed by Nepal, I will support it, thank you.",positive
With balen ❤,BBCNewsNepali,https://www.youtube.com/watch?v=c9X8FaPruKI,With bales ❤,positive
24 min long video ma 25 choti add sauna yar..,WhySoOffended,https://www.youtube.com/watch?v=QeLbM6LdLBA,24 min long video ma 25 choti add sauna yar..,positive
Tero salamikum tahirakh,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Tero salamikum tahirakh,positive
